55,69,83,53
65,91,-1,-1
68,68,83,-1
98,49,16,-1
34,70,70,70
18,18,90,19
13,6,-1,-1
8,8,84,84
21,59,11,11
47,59,72,96
19,25,-1,-1
68,68,7,-1
98,67,67,84
31,42,77,47
12,21,7,7
99,76,-1,-1
89,89,68,-1
93,93,93,35
91,7,-1,-1
37,37,37,49
1,1,59,-1
75,11,8,8
15,36,-1,-1
0,73,83,-1
16,32,-1,-1
33,33,88,1
74,42,42,42
80,27,-1,-1
56,56,55,8
61,19,90,90
69,69,69,69
0,0,0,77
10,10,76,33
40,40,40,69
54,55,15,15
57,57,70,-1
10,10,10,10
10,10,49,15
27,27,27,30
14,11,11,8
50,11,-1,-1
99,65,-1,-1
87,70,29,-1
65,65,65,59
51,29,-1,-1
75,75,75,61
11,58,58,58
23,23,23,27
14,4,-1,-1
99,77,-1,-1
84,49,49,49
3,3,3,3
98,70,77,19
66,66,66,75
68,68,68,50
1,79,-1,-1
2,27,1,1
68,68,68,26
27,27,55,-1
69,83,0,0
83,32,-1,-1
86,68,68,68
70,98,98,98
12,12,12,65
95,41,41,41
75,84,84,50
36,36,35,-1
51,25,1,96
84,84,43,-1
63,7,-1,-1
74,74,26,-1
56,56,56,3
6,54,6,-1
54,35,59,59
94,94,94,36
13,53,-1,-1
24,3,-1,-1
8,43,15,-1
43,43,30,-1
22,4,-1,-1
36,98,-1,-1
78,70,-1,-1
99,61,-1,-1
89,89,30,30
57,15,15,25
76,79,-1,-1
55,55,79,-1
66,66,18,18
28,28,28,47
57,57,57,57
63,63,61,35
36,36,40,1
85,85,3,-1
29,14,-1,-1
58,58,58,58
12,12,12,91
9,15,-1,-1
72,72,58,58
5,40,68,68
68,68,-1,-1
99,16,27,27
72,72,72,72
76,76,43,90
94,19,-1,-1
64,96,96,96
61,42,96,68
43,79,-1,-1
5,59,-1,-1
89,65,-1,-1
40,84,-1,-1
58,4,-1,-1
8,62,-1,-1
18,96,69,-1
10,10,10,21
43,53,-1,-1
65,65,91,-1
2,27,55,1
21,21,21,58
43,70,-1,-1
40,73,11,93
54,54,73,73
41,40,83,-1
20,58,-1,-1
16,0,97,88
26,25,-1,-1
11,73,-1,-1
65,25,25,25
20,20,55,-1
38,16,16,16
94,18,35,-1
88,41,21,-1
69,69,19,90
18,18,18,18
2,50,-1,-1
80,49,-1,-1
90,90,54,-1
67,67,50,50
40,40,55,36
95,96,-1,-1
17,3,-1,-1
95,4,4,47
59,88,44,-1
20,20,20,20
40,35,35,35
50,50,62,-1
46,46,46,76
50,50,59,59
12,67,-1,-1
94,26,72,-1
64,64,64,6
6,6,36,-1
2,2,2,2
95,67,67,67
84,43,-1,-1
30,30,30,30
93,8,-1,-1
27,27,27,27
63,63,63,63
59,59,59,42
21,58,-1,-1
49,98,-1,-1
82,53,-1,-1
65,27,27,1
20,68,-1,-1
86,81,81,81
74,44,-1,-1
59,59,59,59
2,2,2,2
52,81,81,15
13,13,53,53
72,72,72,72
37,49,49,79
61,50,-1,-1
78,21,-1,-1
41,59,29,21
54,54,93,93
61,61,91,-1
83,46,-1,-1
75,75,67,69
45,45,42,-1
14,62,62,62
44,44,81,69
98,98,98,98
69,69,-1,-1
14,18,18,72
16,49,49,49
16,4,81,-1
86,26,-1,-1
29,75,-1,-1
68,68,68,68
80,8,68,-1
53,53,27,59
32,19,-1,-1
38,38,44,65
67,40,-1,-1
29,29,0,-1
7,7,97,-1
38,38,65,65
74,74,74,74
80,61,6,42
52,43,43,43
28,7,-1,-1
27,27,27,27
53,53,53,43
69,91,46,46
49,49,49,40
71,49,-1,-1
7,54,54,54
92,18,-1,-1
18,18,18,18
7,7,7,7
73,15,-1,-1
11,11,11,11
13,13,19,19
39,39,39,19
81,19,19,19
59,50,84,-1
78,54,35,90
61,91,96,-1
70,70,68,68
48,48,48,48
45,18,-1,-1
92,0,0,0
35,35,70,-1
62,62,81,81
28,28,8,-1
5,5,5,5
31,31,14,14
61,19,-1,-1
10,10,59,-1
25,19,84,-1
61,50,50,50
52,52,68,-1
30,91,-1,-1
45,45,65,65
98,98,98,43
44,93,93,93
4,4,4,15
52,68,-1,-1
71,59,-1,-1
8,8,97,67
34,46,46,72
40,40,79,-1
48,48,48,76
65,65,84,91
31,15,91,-1
98,41,7,7
45,45,45,46
47,4,4,72
91,88,93,-1
87,19,19,8
20,20,54,73
3,3,3,83
73,0,-1,-1
58,58,58,58
0,69,26,-1
5,68,68,68
73,41,41,16
93,88,79,42
4,72,-1,-1
73,16,3,46
47,53,25,19
8,8,8,14
58,58,88,-1
38,38,19,19
16,16,16,-1
39,39,39,39
10,73,-1,-1
38,15,15,36
11,11,11,11
88,41,-1,-1
25,1,-1,-1
59,59,90,90
32,68,93,93
93,47,-1,-1
8,97,84,84
86,86,49,-1
22,76,-1,-1
8,62,-1,-1
94,33,33,53
98,55,-1,-1
91,54,-1,-1
74,81,81,81
14,14,14,6
69,21,-1,-1
39,25,25,33
76,76,76,76
97,91,-1,-1
54,54,73,73
80,41,-1,-1
47,73,73,73
56,56,56,56
95,83,47,16
21,6,-1,-1
2,58,49,-1
32,79,53,-1
37,68,-1,-1
97,97,97,84
79,8,-1,-1
32,44,44,81
77,77,77,29
83,97,30,77
36,97,97,19
98,98,98,73
80,76,14,76
22,88,-1,-1
97,96,96,15
57,57,57,97
47,93,-1,-1
42,42,29,-1
67,97,42,-1
28,43,59,-1
40,49,-1,-1
91,41,-1,-1
13,13,77,-1
30,77,6,-1
37,0,-1,-1
14,40,40,77
41,67,42,-1
27,69,-1,-1
82,82,58,-1
25,25,25,25
11,11,77,-1
16,49,96,0
61,61,36,-1
87,87,93,68
47,83,83,72
7,84,84,42
1,97,73,-1
31,47,40,-1
87,97,46,91
32,54,-1,-1
80,80,80,80
17,11,4,68
9,7,-1,-1
5,68,-1,-1
0,0,0,84
94,94,18,18
95,96,79,-1
57,42,59,59
51,7,-1,-1
33,33,33,90
22,11,21,-1
75,97,-1,-1
9,9,9,9
95,95,95,58
10,10,91,-1
95,95,8,-1
15,15,15,73
0,90,0,0
38,38,38,11
54,70,73,53
97,59,-1,-1
53,58,-1,-1
18,18,18,88
68,15,-1,-1
84,84,43,-1
30,15,11,61
77,59,8,8
98,67,-1,-1
67,0,97,0
64,65,49,-1
96,96,91,91
26,26,26,26
70,70,70,55
97,8,11,11
33,15,15,67
96,96,98,-1
44,58,-1,-1
10,10,15,15
10,19,-1,-1
83,83,83,76
52,33,-1,-1
84,84,84,84
5,5,5,35
0,35,35,79
91,14,8,-1
36,36,32,-1
59,59,65,65
80,80,80,68
97,61,-1,-1
53,47,65,-1
37,75,-1,-1
49,49,65,65
22,18,47,-1
7,32,-1,-1
85,77,88,-1
98,15,-1,-1
49,49,55,-1
1,61,-1,-1
91,7,-1,-1
18,40,40,70
66,35,-1,-1
50,50,50,40
38,38,0,-1
93,90,-1,-1
48,93,93,69
25,19,19,58
80,80,35,35
25,43,43,58
38,38,67,73
10,36,-1,-1
68,68,68,68
98,50,-1,-1
78,78,78,19
32,36,81,79
66,35,-1,-1
90,90,88,88
5,11,-1,-1
28,28,29,46
85,33,1,1
42,91,-1,-1
19,77,-1,-1
90,84,84,84
5,18,-1,-1
33,33,33,70
52,52,52,52
64,30,8,49
95,33,-1,-1
74,74,98,98
62,62,25,-1
30,16,16,8
96,96,16,96
91,32,32,50
22,42,-1,-1
2,21,73,-1
35,67,65,-1
4,81,-1,-1
80,67,-1,-1
8,11,11,11
79,96,96,79
17,17,49,50
28,28,28,65
73,73,73,73
31,31,31,31
1,1,73,-1
10,10,26,-1
30,30,30,30
96,65,41,-1
40,26,26,-1
93,93,93,62
56,56,56,58
19,65,65,4
91,32,-1,-1
73,73,73,11
88,88,55,68
56,56,29,29
43,6,-1,-1
52,46,46,46
28,3,-1,-1
98,97,97,59
97,97,0,-1
73,29,-1,-1
55,55,50,-1
45,45,45,27
93,93,93,93
22,22,73,44
92,81,-1,-1
47,58,-1,-1
38,38,53,-1
50,50,30,-1
96,96,96,96
38,38,38,38
98,98,98,73
16,54,54,15
77,77,6,40
10,15,-1,-1
87,4,-1,-1
62,30,40,72
31,93,72,72
24,29,29,46
11,7,7,84
30,30,68,1
63,79,-1,-1
14,50,-1,-1
41,32,-1,-1
25,62,62,0
98,67,65,-1
76,43,43,43
39,41,-1,-1
16,47,47,8
3,76,-1,-1
53,41,27,-1
95,19,19,19
93,11,11,11
25,96,96,50
56,21,-1,-1
52,52,1,-1
62,14,-1,-1
13,13,13,13
7,7,7,7
19,19,19,61
48,93,-1,-1
76,76,76,76
67,25,-1,-1
60,76,-1,-1
91,91,0,29
11,8,-1,-1
14,50,-1,-1
0,58,58,58
66,59,59,41
7,7,14,16
18,88,-1,-1
8,65,-1,-1
65,65,65,76
59,16,7,21
61,3,-1,-1
61,47,73,73
18,18,81,-1
31,31,31,31
82,76,96,96
35,40,15,-1
61,21,-1,-1
31,31,27,27
19,19,19,19
68,79,-1,-1
22,22,22,68
33,33,25,-1
27,27,27,27
98,98,98,98
9,9,26,-1
91,91,61,-1
10,19,21,67
32,32,72,72
0,0,29,32
32,32,83,8
78,49,4,46
57,57,57,70
95,95,77,6
54,90,68,-1
39,39,39,98
10,73,29,-1
65,65,91,81
41,41,41,-1
72,72,72,72
56,56,14,-1
78,78,67,-1
7,21,21,30
21,26,18,18
30,30,44,-1
66,18,46,-1
84,84,15,40
15,15,62,16
5,4,91,91
96,96,62,59
48,53,83,84
5,5,59,59
52,90,90,90
30,30,68,41
93,93,93,93
95,95,21,53
45,45,45,45
96,25,26,26
55,36,36,36
0,65,7,16
54,54,54,54
50,50,69,-1
25,67,67,67
54,54,90,33
84,83,69,-1
40,68,-1,-1
80,11,-1,-1
6,98,-1,-1
34,34,34,34
0,36,-1,-1
79,76,29,29
97,76,-1,-1
9,53,-1,-1
37,37,37,37
29,29,29,29
21,21,58,98
85,6,42,77
48,73,67,67
70,70,70,72
51,51,61,-1
42,42,42,42
47,70,70,70
22,65,65,65
96,96,96,96
37,65,65,65
72,72,32,-1
99,69,59,59
14,11,11,11
54,54,54,54
32,32,33,-1
26,77,-1,-1
14,50,50,32
13,14,14,54
82,82,97,-1
29,29,29,29
92,92,92,92
30,30,30,21
97,97,88,35
21,90,-1,-1
47,43,59,59
57,57,29,29
49,18,18,18
67,30,-1,-1
73,46,42,6
12,16,-1,-1
6,61,49,19
3,3,90,42
40,40,3,3
48,48,73,-1
52,52,52,0
90,61,61,61
67,32,-1,-1
47,47,91,0
20,59,-1,-1
93,97,-1,-1
33,33,33,1
73,73,58,58
54,26,-1,-1
36,36,40,-1
75,47,-1,-1
90,90,90,35
8,8,69,-1
67,67,65,59
82,84,84,84
52,52,8,62
47,90,-1,-1
65,65,65,1
18,18,40,-1
57,96,96,96
43,16,11,-1
27,27,27,32
78,78,44,65
46,46,46,29
76,44,44,96
15,40,68,-1
81,40,-1,-1
83,83,36,-1
87,87,29,-1
0,15,-1,-1
59,96,96,96
74,96,32,91
1,1,33,33
95,55,55,36
62,62,81,-1
17,17,17,17
1,97,98,-1
89,89,62,62
10,1,1,1
69,68,-1,-1
90,90,90,18
36,30,4,-1
10,81,81,47
78,44,-1,-1
10,26,-1,-1
65,65,8,-1
92,92,3,-1
84,91,50,36
48,48,48,48
13,13,53,4
82,82,15,-1
82,82,84,49
21,21,21,21
34,34,43,91
54,6,-1,-1
35,90,90,14
51,75,-1,-1
81,81,11,90
55,55,0,-1
14,81,-1,-1
76,76,21,-1
84,35,84,-1
58,16,-1,-1
2,2,2,68
5,98,-1,-1
6,16,41,75
84,81,-1,-1
79,79,68,-1
96,96,96,11
34,34,34,21
44,44,67,18
11,11,11,73
58,70,70,27
0,0,0,84
86,0,0,6
19,59,-1,-1
12,65,65,65
33,33,33,33
53,79,18,18
17,17,90,90
69,69,21,-1
39,18,-1,-1
62,62,61,-1
27,8,32,32
80,80,80,36
65,65,84,84
3,3,43,-1
76,8,49,79
57,57,57,57
13,13,49,7
7,7,6,-1
85,97,-1,-1
72,70,70,70
85,90,-1,-1
2,29,29,42
24,70,-1,-1
22,22,62,62
17,17,17,17
25,35,35,93
17,67,58,-1
41,41,30,-1
76,76,76,76
2,96,-1,-1
53,30,-1,-1
41,76,53,-1
2,2,2,43
72,72,72,18
29,29,75,75
53,53,53,27
73,73,21,-1
95,53,53,53
46,46,29,-1
90,90,90,35
43,43,77,-1
97,97,68,-1
74,61,-1,-1
57,97,8,-1
8,8,8,11
23,4,-1,-1
9,91,19,-1
64,27,-1,-1
13,70,54,54
34,34,41,-1
36,36,36,21
3,3,3,3
42,3,40,-1
35,35,54,-1
79,67,67,70
33,1,-1,-1
79,68,27,27
39,39,39,39
85,50,62,16
69,69,-1,-1
84,29,29,29
42,61,61,30
42,36,-1,-1
14,14,14,8
78,67,67,67
33,33,69,-1
50,79,-1,-1
67,67,67,67
98,44,-1,-1
54,96,-1,-1
12,12,12,98
71,71,71,71
49,69,-1,-1
88,88,46,-1
43,50,-1,-1
19,19,7,98
15,47,-1,-1
98,27,-1,-1
97,97,75,-1
21,69,-1,-1
92,36,-1,-1
24,81,8,-1
30,30,30,42
66,66,59,59
13,96,-1,-1
69,69,36,36
46,14,14,8
58,0,7,-1
93,93,73,-1
20,96,49,49
38,11,-1,-1
91,91,91,19
1,1,98,-1
73,73,4,68
76,76,15,29
0,0,0,58
86,86,32,16
72,72,72,72
94,72,53,-1
41,41,40,-1
45,45,29,-1
19,83,-1,-1
60,36,-1,-1
63,79,79,79
32,32,-1,-1
38,49,-1,-1
36,98,98,35
40,44,-1,-1
61,3,-1,-1
87,32,-1,-1
23,59,21,-1
63,65,4,72
3,59,65,65
8,8,8,97
85,85,40,-1
79,83,83,83
27,55,55,55
89,81,81,47
71,84,-1,-1
57,91,-1,-1
47,70,70,6
79,53,-1,-1
87,87,97,83
29,73,-1,-1
13,49,83,-1
27,65,65,44
15,19,19,19
10,19,19,19
76,21,21,21
96,44,44,44
41,1,-1,-1
23,18,-1,-1
40,15,-1,-1
81,81,83,35
50,29,29,29
27,72,58,72
27,27,1,-1
60,3,-1,-1
15,15,29,-1
18,79,4,4
80,79,-1,-1
0,0,0,16
57,57,79,-1
19,42,41,41
63,14,-1,-1
97,98,98,67
84,84,84,84
22,62,62,62
31,11,21,-1
65,65,91,-1
49,15,76,46
88,72,-1,-1
97,47,40,-1
35,84,76,-1
20,79,-1,-1
68,29,-1,-1
49,93,90,-1
64,21,11,-1
38,40,-1,-1
25,25,77,81
89,43,-1,-1
38,96,96,44
82,59,-1,-1
53,79,70,-1
92,92,96,-1
1,62,-1,-1
7,7,7,7
12,29,29,58
3,3,3,3
41,41,27,27
60,3,-1,-1
37,37,37,37
32,32,76,-1
99,83,83,58
14,14,14,7
38,38,38,38
78,78,19,15
75,75,36,-1
65,0,-1,-1
67,30,-1,-1
70,55,-1,-1
99,25,49,-1
18,26,-1,-1
55,70,70,96
85,61,61,21
33,21,30,-1
60,15,-1,-1
52,52,40,-1
56,40,-1,-1
53,15,15,33
12,12,12,91
9,9,9,72
50,62,62,62
84,84,84,69
6,83,7,7
35,35,97,88
41,41,41,75
83,83,83,47
96,96,25,25
87,98,98,98
83,27,27,27
76,76,76,-1
60,65,-1,-1
25,25,96,96
23,42,42,11
75,29,40,-1
56,56,56,21
72,72,88,-1
40,40,91,-1
95,15,15,1
19,19,54,73
55,25,-1,-1
20,20,20,20
57,14,14,32
9,9,9,53
54,54,54,36
10,10,75,11
63,41,35,-1
84,30,8,-1
87,87,67,-1
21,21,69,-1
85,75,75,83
10,35,35,35
60,62,-1,-1
60,60,60,27
29,73,-1,-1
24,24,75,75
92,92,3,3
35,35,62,62
62,11,42,-1
97,91,-1,-1
27,72,46,-1
26,62,62,26
10,0,-1,-1
55,55,55,75
5,97,-1,-1
13,13,16,-1
89,89,89,50
21,7,-1,-1
44,50,30,30
93,93,90,-1
16,62,-1,-1
57,58,-1,-1
61,61,11,-1
34,34,21,-1
65,65,65,19
19,19,58,58
70,59,-1,-1
81,14,-1,-1
39,39,39,39
34,42,-1,-1
16,16,16,16
48,48,8,8
43,43,27,42
0,58,77,-1
80,80,14,8
29,55,27,40
80,84,84,84
76,14,11,11
39,50,26,16
93,93,93,68
2,96,-1,-1
97,97,97,97
39,96,-1,-1
30,30,30,18
15,27,-1,-1
16,96,16,-1
9,9,67,19
11,77,-1,-1
54,84,1,-1
35,35,55,55
25,25,62,-1
21,96,96,96
6,6,96,96
60,59,59,59
58,18,18,79
43,81,81,68
31,16,16,15
20,26,-1,-1
89,89,26,-1
33,33,43,84
77,1,40,40
10,10,27,44
63,63,75,3
43,53,53,67
34,34,33,33
0,7,-1,-1
86,86,1,16
97,75,-1,-1
45,4,-1,-1
97,97,97,97
35,40,29,-1
69,84,-1,-1
41,41,41,69
73,73,73,70
7,93,8,-1
79,26,6,-1
75,18,18,18
93,93,93,93
55,90,-1,-1
42,21,-1,-1
70,46,46,46
29,42,42,42
57,57,44,-1
99,6,40,-1
92,18,-1,-1
69,69,69,62
55,55,55,75
53,96,-1,-1
46,26,26,26
44,44,44,18
49,4,-1,-1
18,18,59,59
8,62,59,97
13,98,88,-1
21,8,4,8
28,1,-1,-1
4,4,3,-1
11,40,-1,-1
17,49,67,-1
60,60,27,-1
56,56,56,56
23,33,-1,-1
52,97,-1,-1
53,21,3,76
35,50,-1,-1
28,27,27,27
10,10,16,-1
54,6,-1,-1
58,58,8,93
78,78,96,-1
5,0,7,91
31,58,46,-1
29,11,11,11
59,16,43,43
4,4,4,96
83,36,36,36
51,43,47,88
51,59,67,67
11,50,93,-1
35,15,43,19
22,22,22,22
38,32,-1,-1
85,85,85,96
62,62,4,-1
40,81,-1,-1
94,7,70,98
40,61,49,98
56,68,-1,-1
87,87,84,-1
87,36,40,3
2,8,58,58
78,67,-1,-1
67,67,67,67
42,42,55,44
83,83,83,83
86,62,96,96
4,76,73,7
2,96,-1,-1
73,73,67,67
48,36,-1,-1
45,97,-1,-1
60,60,65,-1
88,3,65,65
8,40,44,-1
1,1,1,1
24,3,-1,-1
8,8,73,73
50,84,-1,-1
24,70,46,49
15,15,47,40
23,47,-1,-1
74,26,-1,-1
66,4,-1,-1
88,26,-1,-1
87,88,25,-1
34,97,-1,-1
36,36,36,36
60,62,-1,-1
64,59,59,21
83,8,81,76
24,32,-1,-1
72,72,32,-1
86,86,86,0
49,59,-1,-1
27,42,97,97
80,41,-1,-1
37,68,68,30
57,7,91,-1
13,13,29,-1
89,96,49,25
99,30,-1,-1
6,6,69,-1
93,93,93,93
74,74,74,59
97,40,-1,-1
35,35,61,53
34,34,34,6
57,57,14,62
66,66,66,84
81,44,-1,-1
70,70,75,-1
90,90,90,90
40,41,-1,-1
27,75,47,-1
62,19,32,32
55,68,-1,-1
36,11,7,47
43,43,75,-1
44,62,50,-1
79,72,-1,-1
18,90,26,54
70,15,-1,-1
53,3,-1,-1
33,43,53,77
26,49,88,88
5,5,35,-1
22,93,93,69
2,96,-1,-1
53,53,53,43
52,53,-1,-1
21,21,90,43
39,39,25,-1
15,81,81,81
48,36,6,-1
30,21,21,-1
12,8,49,73
42,42,42,65
76,46,59,-1
70,70,-1,-1
12,67,-1,-1
9,9,30,-1
81,40,-1,-1
48,48,48,93
77,0,0,67
14,14,14,76
94,18,18,50
2,2,2,2
76,47,-1,-1
25,59,-1,-1
42,59,14,81
89,89,89,15
99,46,46,46
20,54,90,42
2,15,-1,-1
18,18,18,18
4,68,-1,-1
51,8,-1,-1
96,96,1,1
73,96,14,-1
92,46,46,18
61,35,7,-1
56,58,58,58
0,0,0,0
99,30,98,96
33,33,90,-1
50,14,14,8
60,25,-1,-1
35,35,50,98
3,44,-1,-1
43,96,96,88
83,32,-1,-1
64,21,-1,-1
76,76,76,83
4,96,-1,-1
25,47,-1,-1
99,99,35,-1
93,69,-1,-1
